Signature,Timestamp,Swap Info
65ibKNWHrN47xe8B87uhqWt6uzgYwmu1tFwcDTSWZPcuLpzVbZBvGwQbSxWhxCucgDyn9nY8FJdWqi4Mv83qyJeA,2025-02-25T11:15:08.000Z,"{""log_type"":3,""amount_in"":4188000,""minimum_out"":3380121126,""direction"":1,""user_source"":4188000,""pool_coin"":1109346585174783,""pool_pc"":1357475044384,""out_amount"":3413922338,""adjustedAmountIn"":0.004188,""adjustedAmountOut"":3413.922338,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""8rVHtdSfFs1eL6wjgrmeAqS5mX8LGreoxgyK3pHFafVL"",""timestamp"":""2025-02-25T11:15:08.000Z""}"
8LefbDbpsQuJxeHpJuwTKzGpwEe1qEUidzH6xsCzLgS5Bo66etnJsqDKMFLNye2pna7wXndiGHG7Tsaoqe5Zzf4,2025-02-25T11:15:07.000Z,"{""log_type"":3,""amount_in"":1361000,""minimum_out"":1098462733,""direction"":1,""user_source"":1361000,""pool_coin"":1109347694622144,""pool_pc"":1357473683384,""out_amount"":1109447361,""adjustedAmountIn"":0.001361,""adjustedAmountOut"":1109.447361,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CSaEcmSt4yp3hwkVWpSYpo7s7AXWpDXR66ngsJiLeEj5"",""timestamp"":""2025-02-25T11:15:07.000Z""}"
4AzpUZKvgxerymd45EqTAoWxvvsxt4v2GFj2FLppXXtvuFdsYNzJxr7MmTf1NLbQhCdAHFvAZ5w75FEngGvj7jQ1,2025-02-25T11:15:05.000Z,"{""log_type"":3,""amount_in"":4098000,""minimum_out"":3307575784,""direction"":1,""user_source"":4098000,""pool_coin"":1109351035206444,""pool_pc"":1357469585384,""out_amount"":3340584300,""adjustedAmountIn"":0.004098,""adjustedAmountOut"":3340.5843,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""ESChbL21r1kp55fQGsLid1YR3vxFU5Bs7ioiaCjmHFPf"",""timestamp"":""2025-02-25T11:15:05.000Z""}"
5wrcTkonCoq3Bm3J3oTUr57iW2q4y4sdiu3RRjG8b6gLUPD1UbRVP5Vpbi7Jr9o6DdCxBZCa1oyiHrT3vqXFwQn4,2025-02-25T11:15:04.000Z,"{""log_type"":3,""amount_in"":8445000,""minimum_out"":6816108951,""direction"":1,""user_source"":8445000,""pool_coin"":1109362186121226,""pool_pc"":1357455906384,""out_amount"":6884263173,""adjustedAmountIn"":0.008445,""adjustedAmountOut"":6884.263173,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""Ac7TRWU8b5UAabAZjkCgvSmv2ZHerUUKSkgShNi3pkNZ"",""timestamp"":""2025-02-25T11:15:04.000Z""}"
35CSzQ1K1kAB6TSGYK5cTsfWKRDw7wfx3MbhCNdqG3AoNDwNVDXJDPmxTDdN7dkRAynPT1CnpE2hx8niZXepftZb,2025-02-25T11:15:00.000Z,"{""log_type"":3,""amount_in"":886000,""minimum_out"":713990241,""direction"":1,""user_source"":886000,""pool_coin"":1108492531313370,""pool_pc"":1358518212236,""out_amount"":721130144,""adjustedAmountIn"":0.000886,""adjustedAmountOut"":721.130144,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""8f9vNx23XCxn7rn9gGobNavEM8rvMxvUCVzaGHmrbHFL"",""timestamp"":""2025-02-25T11:15:00.000Z""}"
4BWsfxiRDrsfuqnsaLEgEYXzQVEQCFHih5nEwB5QPHypBPozqqYhF1Zi1ykpp4cLAUwAPF5LxhgPFQooq2pAG2wf,2025-02-25T11:14:57.000Z,"{""log_type"":3,""amount_in"":4060000,""minimum_out"":3271803430,""direction"":1,""user_source"":4060000,""pool_coin"":1108495835826959,""pool_pc"":1358514152236,""out_amount"":3304513589,""adjustedAmountIn"":0.00406,""adjustedAmountOut"":3304.513589,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3ygvXjPt6EjnZQVQ1XVmDemYVY34XzVpUmahHEDm5QGC"",""timestamp"":""2025-02-25T11:14:57.000Z""}"
4icZzEUTDARe4enRpFPnge8j7d6wem6tjGQHJNrvRjRdxCz5DKFQzMJKYtb8tCv6qRBnrrC2ZwcxmAb2owSRa9mg,2025-02-25T11:14:57.000Z,"{""log_type"":3,""amount_in"":1384000,""minimum_out"":1115316464,""direction"":1,""user_source"":1384000,""pool_coin"":1108496962296195,""pool_pc"":1358512768236,""out_amount"":1126469236,""adjustedAmountIn"":0.001384,""adjustedAmountOut"":1126.469236,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""DxhLJyxoi4j4XEGwrLaU7noEd3fguY8YgiKw82A8LEw"",""timestamp"":""2025-02-25T11:14:57.000Z""}"
SoKcRoArZT6BVLBtuNd1r8bNExsqy8AamN8YEqe3K7L5K7hJEkStpveBPhfibns3Rp8nLVY1YcBt2DvjtiWse94,2025-02-25T11:14:55.000Z,"{""log_type"":3,""amount_in"":6283000,""minimum_out"":5076074386,""direction"":1,""user_source"":6283000,""pool_coin"":1108502269103278,""pool_pc"":1358506248236,""out_amount"":5113907544,""adjustedAmountIn"":0.006283,""adjustedAmountOut"":5113.907544,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""BDXvbNEUXcqubDTaggoDCSnkiJxCJVtXC1MyCDzAyc5k"",""timestamp"":""2025-02-25T11:14:55.000Z""}"
23PC8XsEgfXQqyoWS8ztUteLNBJpDq9Zn4DPGwGG8ng3JpU62FTfwuL4K6F4YDg4Kgwr6A835NkdyA1ZCoWVKwWf,2025-02-25T11:14:52.000Z,"{""log_type"":3,""amount_in"":200000000,""minimum_out"":159946258057,""direction"":1,""user_source"":200000000,""pool_coin"":1110063963893027,""pool_pc"":1356590248236,""out_amount"":163221870657,""adjustedAmountIn"":0.2,""adjustedAmountOut"":163221.870657,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6nETpDkwdo94egHLgvtT5pxmadLPUS3VGJKH7SvgiQVE"",""timestamp"":""2025-02-25T11:14:52.000Z""}"
5DRowHeEnEGo6grpaVxaGWk2kcztcx7rSus4Mrjo6GD2o8AMYxK7riytfGzFPmtJ3Da3yKneyDnVRMQo1NTi3omw,2025-02-25T11:14:51.000Z,"{""log_type"":3,""amount_in"":539000,""minimum_out"":436000718,""direction"":1,""user_source"":539000,""pool_coin"":1110064403840423,""pool_pc"":1356589709236,""out_amount"":439947396,""adjustedAmountIn"":0.000539,""adjustedAmountOut"":439.947396,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7o9khAP8iqp4hpU1aZdPHySrL62J5ESAuLiNF2AcyT9s"",""timestamp"":""2025-02-25T11:14:51.000Z""}"
Vp7rJunJWmztFZFz3jmnJV1dzPm2yzVSStWnXUBtaE4iH3P3aLWgFc1aqySNAoBqUZHombuzrqNBpY6AN2ADmmK,2025-02-25T11:14:51.000Z,"{""log_type"":3,""amount_in"":87800000,""minimum_out"":0,""direction"":1,""user_source"":87800000,""pool_coin"":1110136073474544,""pool_pc"":1356501909236,""out_amount"":71669634121,""adjustedAmountIn"":0.0878,""adjustedAmountOut"":71669.634121,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6Bb6r4icno7fHMahvb3asMiFgizN27RdSqgaay5hL5vA"",""timestamp"":""2025-02-25T11:14:51.000Z""}"
5fAVWvQ3au9b2LkHcahYVwKwr1bDLRtn7Jyt3uTPUPVBDYMw5rojGQ2fmyyZE8dRKntSXQd38DqcpofCHDx92q28,2025-02-25T11:14:50.000Z,"{""log_type"":3,""amount_in"":4806000,""minimum_out"":3887662573,""direction"":1,""user_source"":4806000,""pool_coin"":1110585081642698,""pool_pc"":1355952103236,""out_amount"":3926473056,""adjustedAmountIn"":0.004806,""adjustedAmountOut"":3926.473056,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""Ds99JL14CfqveptwjcYptWEJUGCqKxZKKytbhffdZreP"",""timestamp"":""2025-02-25T11:14:50.000Z""}"
LGy4JC6HX2C7i3Yd4on7NuQEYF5ZibtX57jhBRG1jXEwZ1v6pBBSuNr7f2phHuYQb3Guew21UvPkbGsaTQksqFu,2025-02-25T11:14:49.000Z,"{""log_type"":3,""amount_in"":3857000,""minimum_out"":3120000637,""direction"":1,""user_source"":3857000,""pool_coin"":1110588232808164,""pool_pc"":1355948246236,""out_amount"":3151165466,""adjustedAmountIn"":0.003857,""adjustedAmountOut"":3151.165466,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""B1UDEHg3wd5myfG4PoJdgEfmEJY9mtkRHSBz1kinnzYe"",""timestamp"":""2025-02-25T11:14:49.000Z""}"
3puwYoHHXTz4dkd2PocPrdByHVUU2K5ov5Uo2ek9QmftPP86TScrbVXySjFzszfVJT5hd7MdEYKMPzoYcZHHgP71,2025-02-25T11:14:49.000Z,"{""log_type"":3,""amount_in"":7578000,""minimum_out"":6139012627,""direction"":1,""user_source"":7578000,""pool_coin"":1110594424080194,""pool_pc"":1355940668236,""out_amount"":6191272030,""adjustedAmountIn"":0.007578,""adjustedAmountOut"":6191.27203,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""4ozE2dy7roKXTdpf48WRWUMf88wMLDzqTuBeHnu8FHEE"",""timestamp"":""2025-02-25T11:14:49.000Z""}"
4Z521cVj8uqdMmWBx8onee7fCHXhY1Sfmc3osuwbookt3uyBMFuCUXkovwYedgJz7KkumWp1AjcMBqF5nCfjhMnc,2025-02-25T11:14:46.000Z,"{""log_type"":3,""amount_in"":8393000,""minimum_out"":0,""direction"":1,""user_source"":8393000,""pool_coin"":1111418905020443,""pool_pc"":1354932275236,""out_amount"":6867325137,""adjustedAmountIn"":0.008393,""adjustedAmountOut"":6867.325137,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""ERjSoYFXJ1A9U992Yp5mgZtuo8XKutij35CW1ow26MKj"",""timestamp"":""2025-02-25T11:14:46.000Z""}"
3rZHGuchXsQzL5sw9iLC2wvE6Ss6SBW1osdLMTUR3wAtdfHZw4H6Z4zdz1jaupQj8mBTS7tChrUEzYJHp8mvAiu1,2025-02-25T11:14:45.000Z,"{""log_type"":3,""amount_in"":8331000,""minimum_out"":6749923188,""direction"":1,""user_source"":8331000,""pool_coin"":1112569156852707,""pool_pc"":1353527944236,""out_amount"":6830730263,""adjustedAmountIn"":0.008331,""adjustedAmountOut"":6830.730263,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""DFYps56rETAvmc1su739caZYk3xNy8e3dm8jQ4TRvHQa"",""timestamp"":""2025-02-25T11:14:45.000Z""}"
ncexnugo53Xr7vTXe7kazEvzHxujMfyua44dpHzAXGaqHwmAeVBHTrxpwuqyZMYQSoqjoPZktSiTg4P7KR3TMea,2025-02-25T11:14:41.000Z,"{""log_type"":3,""amount_in"":324000,""minimum_out"":262512261,""direction"":1,""user_source"":324000,""pool_coin"":1111483763498836,""pool_pc"":1354846394140,""out_amount"":265137327,""adjustedAmountIn"":0.000324,""adjustedAmountOut"":265.137327,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CmGH6kwDyZMuzYcFWCqz3ARZG3YxQkhPbhEikuo9rGhc"",""timestamp"":""2025-02-25T11:14:41.000Z""}"
3USXZU98zhWBUzza33WHThChAFDzEKi8i78En2TnP53JkVZFu3EevySi1BGUj3VxCYfJ8t49L645e5bUj911B5z5,2025-02-25T11:14:41.000Z,"{""log_type"":3,""amount_in"":147000,""minimum_out"":119102394,""direction"":1,""user_source"":147000,""pool_coin"":1111483883792254,""pool_pc"":1354846247140,""out_amount"":120293418,""adjustedAmountIn"":0.000147,""adjustedAmountOut"":120.293418,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CWECzwBnFenRiAhrp3EYcAWH3e392SBJuYKbRWTsEZhJ"",""timestamp"":""2025-02-25T11:14:41.000Z""}"
5jJokd4GmwYmvWiSCVWXWP31vpnoqHJkHS8sUXVRCHaoqM6H1zHk1yzK1W24jZntdSYACM3cgWrCJHqrewFars3K,2025-02-25T11:14:37.000Z,"{""log_type"":3,""amount_in"":7406000,""minimum_out"":6015441955,""direction"":1,""user_source"":7406000,""pool_coin"":1111639719767851,""pool_pc"":1354655841140,""out_amount"":6062186956,""adjustedAmountIn"":0.007406,""adjustedAmountOut"":6062.186956,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""2GLbkwLNpx7LCVxrsrFC7tcdumqCp6ywuD893rcZFjCo"",""timestamp"":""2025-02-25T11:14:37.000Z""}"
2QntJ5koSJsfp3HeoWLZvuUq4aVS1sT37rYtRtWJtKfJgRuxhdGb8EmkKz45iVq7LScuNqkeScEf69cQw8GD1hsu,2025-02-25T11:14:36.000Z,"{""log_type"":3,""amount_in"":8627000,""minimum_out"":7007179047,""direction"":1,""user_source"":8627000,""pool_coin"":1111646781488361,""pool_pc"":1354647214140,""out_amount"":7061720510,""adjustedAmountIn"":0.008627,""adjustedAmountOut"":7061.72051,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""5tEfB6UbLgc144Jph5NF9hY8zCdkPQifJY1nepTM9UwH"",""timestamp"":""2025-02-25T11:14:36.000Z""}"
3HNpwRt953hzk8wo1ff8HZmmcL9sg51tkU9P3FtLhiae5ZAjQvg6dE2RS6hMQ9WdKLyAvLKbVz5pmghCY2SvXDqJ,2025-02-25T11:14:34.000Z,"{""log_type"":3,""amount_in"":8865000,""minimum_out"":7211047648,""direction"":1,""user_source"":8865000,""pool_coin"":1112878370131203,""pool_pc"":1353144314140,""out_amount"":7272644620,""adjustedAmountIn"":0.008865,""adjustedAmountOut"":7272.64462,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""2e863yBdXXrEatJyNK92N7Txf4on6FAPX4UxpWqfa8X9"",""timestamp"":""2025-02-25T11:14:34.000Z""}"
5nttrWmPTaHV9efLXCJ7C5mSz6vgJGf1VG2oP2fvXtMWZGhF82bo6cYgToKd1dVakqsxMfduEF1HpLotoRgLvyQK,2025-02-25T11:14:34.000Z,"{""log_type"":3,""amount_in"":22163966386,""minimum_out"":1,""direction"":2,""user_source"":22163966386,""pool_coin"":1112856206164817,""pool_pc"":1353171196379,""out_amount"":26882239,""adjustedAmountIn"":22163.966386,""adjustedAmountOut"":0.026882239,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""5WPn8XjUsoopNon3Y8NgVeWc6VZGpHLxm2beKSa3nBsa"",""timestamp"":""2025-02-25T11:14:34.000Z""}"
h16vsU8wHzdPbNw81xkVAzU2V9n5ZCjURvT6zs8F9tYtdrmA6Lq8uPYAB3ggK42zvaNvpS2es4zV8638YK3iUrR,2025-02-25T11:14:34.000Z,"{""log_type"":3,""amount_in"":1000000000,""minimum_out"":631510023726,""direction"":1,""user_source"":1000000000,""pool_coin"":1113677162910990,""pool_pc"":1352171196379,""out_amount"":820956746173,""adjustedAmountIn"":1,""adjustedAmountOut"":820956.746173,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""78Z548iZ3bRKxwgG3qBtQK9FwR6jCv1xP3wonhfwsYrs"",""timestamp"":""2025-02-25T11:14:34.000Z""}"
WTs51o7WHBQWnjb7LXQGo7M1DLJpquqeUfFzEKXMtep7R2xukY2CJdZpjMc95tDX2119m5H2To3jxjF6ALWx7Yh,2025-02-25T11:14:34.000Z,"{""log_type"":3,""amount_in"":5184000,""minimum_out"":4216827369,""direction"":1,""user_source"":5184000,""pool_coin"":1113681421906633,""pool_pc"":1352166012379,""out_amount"":4258995643,""adjustedAmountIn"":0.005184,""adjustedAmountOut"":4258.995643,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3jgZcVTvmDCMwLrMzT6uoYGSjtsLdcd3gF91vWow3FU7"",""timestamp"":""2025-02-25T11:14:34.000Z""}"
39XLNqZhBW1dMjL2YW9o5vJrA4EoSySBf29PaurKva8XKy4ACeG5kp7Km7b7CLw7WPJjzXP1gjLRQYhQQ1eXfx9B,2025-02-25T11:14:31.000Z,"{""log_type"":3,""amount_in"":403000,""minimum_out"":327845523,""direction"":1,""user_source"":403000,""pool_coin"":1113681752998489,""pool_pc"":1352165609379,""out_amount"":331091856,""adjustedAmountIn"":0.000403,""adjustedAmountOut"":331.091856,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""GVfBu4UDBcfdaDU3w3tdDXET6VtxjJmcrgFtVnxQcUCC"",""timestamp"":""2025-02-25T11:14:31.000Z""}"
4uqwWWEruZPkZfkrWG35ucXGqSHNGQxMgcuneG1GcEmRefh2PirABYtPxUWTZbopbHBid9Nc9TF8nKQSBZqvRsXc,2025-02-25T11:14:31.000Z,"{""log_type"":3,""amount_in"":65672253,""minimum_out"":1,""direction"":1,""user_source"":72265964531,""pool_coin"":1113735709915768,""pool_pc"":1352099937126,""out_amount"":53956917279,""adjustedAmountIn"":0.065672253,""adjustedAmountOut"":53956.917279,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""AkbsytWs28HVGwRnY1QDJsS3egSdosMAdaVJ5L9pygDg"",""timestamp"":""2025-02-25T11:14:31.000Z""}"
24e8xmuNiTyBDoSe8YNTSR9L8PQ4SLPvxdj77ZQu7ANnHkCwgnJcZsTZBCRssUrZk7bGgkoukTbNHhA5CzpzXNy1,2025-02-25T11:14:29.000Z,"{""log_type"":3,""amount_in"":4460000,""minimum_out"":3635316266,""direction"":1,""user_source"":4460000,""pool_coin"":1113740007977160,""pool_pc"":1352094706126,""out_amount"":3664570173,""adjustedAmountIn"":0.00446,""adjustedAmountOut"":3664.570173,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""GD1c8w2sL1TRGBQx1MtJdjuzvPcwt93uZErgkvvKAiMJ"",""timestamp"":""2025-02-25T11:14:29.000Z""}"
25WaFYgRQvBevM2fb2P3MfRX7raS4exjWHE1tjfYQTYtryeju7rXeYqKWTjX4417zNqJoFMgYLRjsPBWWWgcQ9EJ,2025-02-25T11:14:29.000Z,"{""log_type"":3,""amount_in"":8175000,""minimum_out"":6662921508,""direction"":1,""user_source"":8175000,""pool_coin"":1113746725048691,""pool_pc"":1352086531126,""out_amount"":6717071531,""adjustedAmountIn"":0.008175,""adjustedAmountOut"":6717.071531,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""Ba5fhCctFsf36sGMG6SgXBxAatXoTtB8RGRqFUtJvGn4"",""timestamp"":""2025-02-25T11:14:29.000Z""}"
3srcywf7h9FRyGXMhQdqmbvctKqb21YarNZ2ep548C2WNaVqcyp9NH6q5g7SkQfDBfJL5u2Af6TEgVZrfHyZaYec,2025-02-25T11:14:26.000Z,"{""log_type"":3,""amount_in"":38453960,""minimum_out"":0,""direction"":1,""user_source"":38453960,""pool_coin"":1114811186869288,""pool_pc"":1350792277166,""out_amount"":31655879949,""adjustedAmountIn"":0.03845396,""adjustedAmountOut"":31655.879949,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""BTZwHrZFv4Q1LZbTGFNfbBRkkTgPBjt4ex8ANytxCwa5"",""timestamp"":""2025-02-25T11:14:26.000Z""}"
mXzzMnPHqqcYwbMBAJY3vGpWCN8pWvJmRNkGph2Q5nxP7MnFGjvTPNphng5wYu1AF6soVwoXJhpsX9gSCBpPinq,2025-02-25T11:14:24.000Z,"{""log_type"":3,""amount_in"":2763000,""minimum_out"":2252136238,""direction"":1,""user_source"":2763000,""pool_coin"":1114819219264554,""pool_pc"":1350782520166,""out_amount"":2274635640,""adjustedAmountIn"":0.002763,""adjustedAmountOut"":2274.63564,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""H71VH14qt79SUnJjiiUdxFAyoG3NriqgJqW86RNcb4Wc"",""timestamp"":""2025-02-25T11:14:24.000Z""}"
2u2rp87n32JhdX5Nn8gp829MmpKQvUzTA1L1y29JGsZHWAyWfUfAsanXNKMrKpt67CGxUhM2NyoSbgqZbJTSBaSW,2025-02-25T11:14:24.000Z,"{""log_type"":3,""amount_in"":6529000,""minimum_out"":5321808958,""direction"":1,""user_source"":6529000,""pool_coin"":1114824594291602,""pool_pc"":1350775991166,""out_amount"":5375027048,""adjustedAmountIn"":0.006529,""adjustedAmountOut"":5375.027048,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""AzAobBcL2G76AFvxNZhJY9YPxfABrTbVNX2Q5vUtRxc4"",""timestamp"":""2025-02-25T11:14:24.000Z""}"
2RG2gbnqGGFfHV8EFMaGqECfzCSXYxqL6yoXWnz9WGTrRWhNph4adkAcScm5sczZWpUk1ZiKCaXe8jaFoHzdaeHs,2025-02-25T11:14:20.000Z,"{""log_type"":3,""amount_in"":9479000,""minimum_out"":7726455129,""direction"":1,""user_source"":9479000,""pool_coin"":1114832398011283,""pool_pc"":1350766512166,""out_amount"":7803719681,""adjustedAmountIn"":0.009479,""adjustedAmountOut"":7803.719681,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""GN2eVqGVyVuuPDwK9kNg9pSU6kGVYG5u6uS5DK92UFdm"",""timestamp"":""2025-02-25T11:14:20.000Z""}"
624ZLhzx8LJ5RJh5y3N7bHGHdJ8U8PDdKrexHnseg6kqXofJ7gEpnhANc3qFyoknXZDyiszoxxsbW7Qww8YaCTa1,2025-02-25T11:14:17.000Z,"{""log_type"":3,""amount_in"":149000,""minimum_out"":121343222,""direction"":1,""user_source"":149000,""pool_coin"":1114832520678088,""pool_pc"":1350766363166,""out_amount"":122666805,""adjustedAmountIn"":0.000149,""adjustedAmountOut"":122.666805,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3f3Ut8PTfTAb9qPCAGMog41Y9kvGxccBS36v8yHh6Euv"",""timestamp"":""2025-02-25T11:14:17.000Z""}"
5UokrdHs1Fg1eUp3Uo4dbXxNyq2ygUKh8WML8dYAtoeJxs9qYuUuAjQ8BaZnLec2TNN4nwzhqstbkvF1MCFNiAxJ,2025-02-25T11:14:16.000Z,"{""log_type"":3,""amount_in"":895000,""minimum_out"":728875362,""direction"":1,""user_source"":895000,""pool_coin"":1114833257504823,""pool_pc"":1350765468166,""out_amount"":736826735,""adjustedAmountIn"":0.000895,""adjustedAmountOut"":736.826735,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""DuGSpVh1gtfEun1bWiDrga2cevp5ATkUUQ61EPYQu98e"",""timestamp"":""2025-02-25T11:14:16.000Z""}"
